Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC37,OUT046,1742.1651586477958
NCO42,OUT013,2921.6105241676673
NCT42,OUT017,2678.2423063871224
FDX27,OUT035,2195.9766470762315
FDV40,OUT018,2151.5050398537514
FDT45,OUT027,3348.7050200905232
FDS47,OUT019,565.9332065922275
FDR45,OUT035,2678.1996994801366
FDB03,OUT045,2672.9013927973024
FDO49,OUT035,1844.7957828978306
FDU60,OUT027,4413.667857001392
FDB26,OUT018,2151.5050398537514
FDB46,OUT017,2672.9013927973024
FDQ37,OUT019,594.1103436002086
FDN03,OUT017,2672.9013927973024
NCX30,OUT045,2672.9013927973024
FDK32,OUT019,594.1103436002086
DRM47,OUT013,2921.6105241676673
NCO02,OUT046,1393.3871566813445
FDP04,OUT013,2302.2162628430906
NCO43,OUT049,1742.1651586477958
FDD59,OUT013,2613.649503330824
FDQ10,OUT017,2678.2423063871224
FDW45,OUT035,2683.5406130699566
NCK30,OUT049,2466.6466673171694
FDU31,OUT018,3070.3706727418853
NCQ17,OUT019,594.1103436002086
FDN01,OUT017,2678.2423063871224
FDZ19,OUT049,2183.8807631375444
DRG37,OUT017,2678.2423063871224
FDE32,OUT045,1843.0493611747465
FDO34,OUT049,2183.8807631375444
FDM04,OUT019,563.0922648295153
FDZ25,OUT049,2183.8807631375444
FDU08,OUT049,1742.1651586477958
NCW30,OUT045,2672.9013927973024
NCM18,OUT013,2302.2162628430906
FDS22,OUT035,1844.7957828978306
NCH18,OUT017,2672.9013927973024
FDC23,OUT013,2921.6105241676673
FDY46,OUT013,2921.6105241676673
NCU06,OUT046,2464.0957107149975
FDX57,OUT045,2192.4632072073423
FDX36,OUT027,4956.502712815995
FDL16,OUT045,1843.0493611747465
FDT16,OUT010,745.2551305863032
FDN16,OUT018,2426.04195630992
FDC03,OUT046,2183.8807631375444
DRF60,OUT013,3373.3729938250594
FDS27,OUT027,4413.667857001392
FDP33,OUT010,745.2551305863032
FDJ36,OUT018,2426.04195630992
NCR42,OUT013,2302.2162628430906
FDV14,OUT017,2192.4632072073423
NCP42,OUT035,2683.5406130699566
FDB50,OUT027,3892.471490552113
NCC30,OUT027,4413.667857001392
FDA23,OUT018,2426.04195630992
FDW16,OUT017,2192.4632072073423
FDQ52,OUT010,745.2551305863032
FDB58,OUT049,2183.8807631375444
NCP29,OUT049,1393.3871566813445
NCM05,OUT045,2672.9013927973024
FDO25,OUT013,3373.3729938250594
NCM54,OUT046,1742.1651586477958
NCL54,OUT046,2183.8807631375444
FDL39,OUT010,676.3141626063406
FDF53,OUT018,2737.1549305964563
NCQ42,OUT035,2195.9766470762315
FDF58,OUT013,2302.2162628430906
FDZ04,OUT035,1844.7957828978306
FDE26,OUT019,594.1103436002086
FDS60,OUT017,2678.2423063871224
FDV58,OUT017,2678.2423063871224
FDM04,OUT045,1843.0493611747465
FDE08,OUT035,2683.5406130699566
NCB43,OUT049,2183.8807631375444
FDU11,OUT010,645.1366363896364
FDF22,OUT019,647.5685859827722
FDE24,OUT013,2921.6105241676673
DRJ49,OUT046,1742.1651586477958
NCQ53,OUT035,2678.1996994801366
NCL41,OUT013,2302.2162628430906
FDR22,OUT013,2613.649503330824
FDH04,OUT035,2195.9766470762315
DRH15,OUT045,1843.0493611747465
FDY40,OUT049,1393.3871566813445
NCI17,OUT035,2195.9766470762315
NCC18,OUT013,2921.6105241676673
FDY28,OUT027,4956.502712815995
FDB45,OUT027,3892.471490552113
NCL30,OUT018,2426.04195630992
FDM10,OUT017,2672.9013927973024
FDH22,OUT027,3892.471490552113
NCZ53,OUT017,2678.2423063871224
NCI18,OUT013,3373.3729938250594
FDH14,OUT027,4413.667857001392
FDR36,OUT027,3348.7050200905232
FDW01,OUT045,2678.2423063871224
FDK02,OUT027,3892.471490552113
FDJ02,OUT018,2737.1549305964563
FDU55,OUT013,3373.3729938250594
NCV18,OUT027,3892.471490552113
FDH14,OUT018,2426.04195630992
FDZ37,OUT045,2192.4632072073423
FDX49,OUT049,2466.6466673171694
NCD43,OUT046,1742.1651586477958
FDZ07,OUT013,2302.2162628430906
FDK43,OUT035,2195.9766470762315
FDR32,OUT018,3070.3706727418853
FDT39,OUT013,2921.6105241676673
NCV54,OUT017,2192.4632072073423
FDF38,OUT018,2151.5050398537514
FDV60,OUT046,2183.8807631375444
FDH44,OUT027,4413.667857001392
FDS21,OUT046,1393.3871566813445
NCL41,OUT045,1843.0493611747465
FDM46,OUT017,2192.4632072073423
FDU27,OUT045,1843.0493611747465
NCJ54,OUT017,2672.9013927973024
DRG51,OUT018,2737.1549305964563
NCA29,OUT019,594.1103436002086
FDR47,OUT045,2678.2423063871224
NCL19,OUT027,4413.667857001392
DRG01,OUT049,1742.1651586477958
FDG10,OUT046,1393.3871566813445
NCV05,OUT049,2183.8807631375444
NCH18,OUT019,647.5685859827722
FDV14,OUT018,2426.04195630992
DRJ23,OUT035,2683.5406130699566
DRJ11,OUT046,2183.8807631375444
FDZ03,OUT017,2678.2423063871224
FDI27,OUT010,659.5603949203377
FDJ14,OUT018,2426.04195630992
FDU32,OUT017,2192.4632072073423
FDD47,OUT027,4413.667857001392
DRF36,OUT035,2683.5406130699566
FDM21,OUT046,2464.0957107149975
FDV10,OUT018,2151.5050398537514
FDH60,OUT018,2737.1549305964563
FDX47,OUT010,676.3141626063406
FDT19,OUT019,594.1103436002086
FDO11,OUT045,2672.9013927973024
FDH24,OUT027,4413.667857001392
FDL02,OUT018,2426.04195630992
FDB02,OUT049,2183.8807631375444
FDA43,OUT046,2183.8807631375444
FDG52,OUT045,1843.0493611747465
DRC12,OUT013,2921.6105241676673
FDY37,OUT018,2737.1549305964563
NCU18,OUT045,2678.2423063871224
FDU09,OUT035,1844.7957828978306
DRJ25,OUT027,3348.7050200905232
DRE12,OUT018,2426.04195630992
DRL47,OUT017,2192.4632072073423
DRK01,OUT046,1742.1651586477958
FDC22,OUT019,594.1103436002086
FDG44,OUT013,2302.2162628430906
FDW04,OUT035,2195.9766470762315
FDK09,OUT049,2466.6466673171694
NCN43,OUT035,2195.9766470762315
FDG04,OUT049,2183.8807631375444
FDH32,OUT010,645.1366363896364
DRI47,OUT017,2678.2423063871224
DRE15,OUT013,2613.649503330824
FDY11,OUT035,1844.7957828978306
FDO60,OUT049,1393.3871566813445
FDQ20,OUT018,2151.5050398537514
FDO57,OUT027,4413.667857001392
FDT14,OUT019,565.9332065922275
FDA57,OUT049,1393.3871566813445
DRN35,OUT017,1843.0493611747465
FDJ03,OUT046,1393.3871566813445
FDX28,OUT017,2192.4632072073423
DRE25,OUT045,2192.4632072073423
FDR09,OUT046,2464.0957107149975
FDB23,OUT035,2678.1996994801366
FDO08,OUT045,2678.2423063871224
FDQ23,OUT049,1742.1651586477958
FDW04,OUT013,2613.649503330824
DRK13,OUT010,676.3141626063406
NCL17,OUT027,4413.667857001392
FDY21,OUT035,2683.5406130699566
FDJ38,OUT027,4413.667857001392
FDA37,OUT019,565.9332065922275
FDV43,OUT013,2302.2162628430906
FDL36,OUT046,1742.1651586477958
FDD53,OUT045,1843.0493611747465
FDZ19,OUT010,676.3141626063406
FDV21,OUT045,2192.4632072073423
NCL54,OUT018,2737.1549305964563
DRI47,OUT027,4413.667857001392
DRG03,OUT049,2183.8807631375444
FDG21,OUT013,2921.6105241676673
FDW03,OUT018,2426.04195630992
NCI55,OUT046,1742.1651586477958
DRC36,OUT019,594.1103436002086
FDH22,OUT017,2192.4632072073423
FDV20,OUT045,2192.4632072073423
NCU41,OUT027,4413.667857001392
FDN46,OUT027,3892.471490552113
FDK50,OUT045,2678.2423063871224
NCA05,OUT027,4413.667857001392
DRH01,OUT018,2737.1549305964563
FDT08,OUT018,2737.1549305964563
FDM08,OUT018,3070.3706727418853
FDZ07,OUT035,1844.7957828978306
FDS22,OUT017,1843.0493611747465
FDV35,OUT027,4413.667857001392
FDI28,OUT010,645.1366363896364
FDW58,OUT027,3892.471490552113
FDT52,OUT045,2672.9013927973024
FDY34,OUT046,2183.8807631375444
FDR10,OUT046,2183.8807631375444
FDK57,OUT017,2192.4632072073423
FDR02,OUT027,3892.471490552113
FDX49,OUT046,2464.0957107149975
FDQ20,OUT046,1393.3871566813445
DRK23,OUT045,2672.9013927973024
NCW06,OUT046,2183.8807631375444
FDR31,OUT017,2678.2423063871224
NCE43,OUT013,2921.6105241676673
DRO59,OUT027,3892.471490552113
FDN09,OUT049,2466.6466673171694
FDR11,OUT046,2183.8807631375444
FDO57,OUT013,2921.6105241676673
NCX18,OUT017,2678.2423063871224
FDB05,OUT018,3070.3706727418853
FDQ08,OUT018,2151.5050398537514
NCG43,OUT035,2195.9766470762315
FDJ56,OUT013,2613.649503330824
FDA13,OUT010,659.5603949203377
FDO56,OUT017,2192.4632072073423
FDB37,OUT018,3070.3706727418853
FDZ02,OUT018,2426.04195630992
FDQ24,OUT046,2464.0957107149975
FDM16,OUT013,2302.2162628430906
FDU35,OUT049,1742.1651586477958
FDT35,OUT035,2683.5406130699566
NCX30,OUT049,2466.6466673171694
FDG04,OUT017,2678.2423063871224
FDI12,OUT035,2195.9766470762315
FDE35,OUT035,1844.7957828978306
NCP14,OUT027,3892.471490552113
NCY53,OUT045,2192.4632072073423
FDP49,OUT017,1843.0493611747465
FDQ04,OUT017,1843.0493611747465
FDM39,OUT035,2683.5406130699566
FDO58,OUT019,594.1103436002086
FDC56,OUT017,2192.4632072073423
NCQ54,OUT046,2183.8807631375444
FDV10,OUT027,3348.7050200905232
NCK17,OUT046,1393.3871566813445
NCF55,OUT027,3348.7050200905232
FDV33,OUT013,3373.3729938250594
NCH29,OUT019,565.9332065922275
FDA37,OUT027,3892.471490552113
FDH46,OUT018,2426.04195630992
FDS25,OUT035,2195.9766470762315
FDH04,OUT027,3892.471490552113
FDX52,OUT046,2183.8807631375444
NCD42,OUT017,1843.0493611747465
FDW47,OUT017,2192.4632072073423
FDL25,OUT027,3892.471490552113
NCJ06,OUT010,645.1366363896364
FDY09,OUT013,2921.6105241676673
FDS40,OUT046,1393.3871566813445
FDH41,OUT017,2672.9013927973024
FDG38,OUT035,2195.9766470762315
FDU03,OUT027,4413.667857001392
FDV20,OUT046,1742.1651586477958
DRB13,OUT045,2678.2423063871224
NCQ30,OUT013,2613.649503330824
NCH06,OUT013,3373.3729938250594
FDU50,OUT018,2426.04195630992
NCO42,OUT019,594.1103436002086
FDW09,OUT018,2426.04195630992
FDH04,OUT013,2613.649503330824
FDC21,OUT045,2192.4632072073423
FDL21,OUT049,1393.3871566813445
FDM46,OUT010,645.1366363896364
FDT22,OUT019,563.0922648295153
FDB28,OUT035,2683.5406130699566
FDI12,OUT018,2426.04195630992
FDA28,OUT045,2192.4632072073423
FDF59,OUT013,2613.649503330824
FDM45,OUT027,3892.471490552113
FDQ56,OUT017,2192.4632072073423
FDR46,OUT049,2183.8807631375444
FDT01,OUT013,3373.3729938250594
FDD16,OUT027,3348.7050200905232
NCU30,OUT010,676.3141626063406
FDM40,OUT010,676.3141626063406
FDI56,OUT035,2195.9766470762315
NCS30,OUT013,2613.649503330824
FDU08,OUT017,2192.4632072073423
FDX51,OUT027,4413.667857001392
FDA43,OUT045,2678.2423063871224
FDX59,OUT010,659.5603949203377
FDC37,OUT018,2426.04195630992
FDP58,OUT013,3373.3729938250594
NCY42,OUT035,2683.5406130699566
FDF21,OUT018,2737.1549305964563
FDU10,OUT027,3348.7050200905232
DRL47,OUT018,2426.04195630992
FDA58,OUT018,3070.3706727418853
FDJ22,OUT049,2183.8807631375444
FDK50,OUT046,2183.8807631375444
FDO38,OUT035,2195.9766470762315
DRF60,OUT035,2678.1996994801366
NCZ42,OUT019,647.5685859827722
FDD35,OUT049,1742.1651586477958
FDL25,OUT045,2192.4632072073423
FDJ16,OUT013,2302.2162628430906
DRK59,OUT049,2466.6466673171694
FDI50,OUT046,2464.0957107149975
NCB19,OUT045,2192.4632072073423
DRI37,OUT035,1844.7957828978306
FDA14,OUT027,4413.667857001392
FDC08,OUT018,3070.3706727418853
FDS45,OUT046,1742.1651586477958
FDI21,OUT049,1393.3871566813445
DRJ47,OUT035,2683.5406130699566
DRE37,OUT027,4413.667857001392
FDT55,OUT018,2737.1549305964563
NCG42,OUT027,3892.471490552113
FDA31,OUT049,2183.8807631375444
NCW42,OUT046,2464.0957107149975
FDF50,OUT017,2678.2423063871224
FDK56,OUT049,2183.8807631375444
FDX10,OUT035,1844.7957828978306
NCK07,OUT027,4413.667857001392
FDZ49,OUT017,2672.9013927973024
FDR33,OUT013,2613.649503330824
FDO44,OUT018,2426.04195630992
FDA20,OUT046,2183.8807631375444
NCL30,OUT045,2192.4632072073423
FDI05,OUT019,563.0922648295153
FDQ12,OUT018,3070.3706727418853
FDH47,OUT017,2192.4632072073423
FDH34,OUT018,2737.1549305964563
FDF29,OUT046,1742.1651586477958
FDG40,OUT018,2151.5050398537514
NCE18,OUT017,2672.9013927973024
FDP21,OUT010,676.3141626063406
FDY50,OUT013,2613.649503330824
FDB36,OUT049,1742.1651586477958
NCZ29,OUT049,1742.1651586477958
FDU20,OUT018,2426.04195630992
FDO56,OUT013,2613.649503330824
FDW31,OUT049,2183.8807631375444
DRH59,OUT013,2302.2162628430906
NCB30,OUT017,2678.2423063871224
FDK43,OUT027,3892.471490552113
FDW43,OUT045,2672.9013927973024
NCL19,OUT017,2678.2423063871224
FDJ27,OUT046,1742.1651586477958
FDC45,OUT046,2183.8807631375444
FDY40,OUT035,1844.7957828978306
NCM41,OUT035,2195.9766470762315
NCK18,OUT019,594.1103436002086
FDP37,OUT049,1742.1651586477958
FDA27,OUT027,4956.502712815995
NCX30,OUT035,2678.1996994801366
FDR09,OUT017,2672.9013927973024
FDG08,OUT027,4413.667857001392
NCU30,OUT013,2921.6105241676673
FDB16,OUT017,2192.4632072073423
FDM16,OUT017,1843.0493611747465
FDC48,OUT013,2613.649503330824
NCF18,OUT046,2183.8807631375444
FDU46,OUT018,2426.04195630992
FDH41,OUT018,3070.3706727418853
NCN42,OUT010,676.3141626063406
FDU49,OUT046,1742.1651586477958
FDB20,OUT027,3892.471490552113
FDG50,OUT019,565.9332065922275
FDW20,OUT045,2192.4632072073423
NCO55,OUT049,1742.1651586477958
FDX48,OUT046,2183.8807631375444
FDU48,OUT046,1742.1651586477958
FDR48,OUT019,594.1103436002086
FDK27,OUT013,2613.649503330824
FDT35,OUT013,2921.6105241676673
FDN12,OUT049,1742.1651586477958
NCE31,OUT019,563.0922648295153
FDL21,OUT017,1843.0493611747465
FDV56,OUT017,2192.4632072073423
FDR16,OUT017,2672.9013927973024
NCP41,OUT049,1742.1651586477958
FDJ27,OUT013,2613.649503330824
FDA07,OUT017,2192.4632072073423
FDK55,OUT049,1742.1651586477958
FDM33,OUT049,2466.6466673171694
FDY46,OUT046,2183.8807631375444
FDD36,OUT046,1742.1651586477958
FDB12,OUT027,3892.471490552113
FDF28,OUT019,565.9332065922275
NCE07,OUT019,594.1103436002086
FDW50,OUT027,4413.667857001392
NCW18,OUT017,2672.9013927973024
NCJ17,OUT019,565.9332065922275
DRZ24,OUT010,645.1366363896364
FDS07,OUT035,2195.9766470762315
NCW05,OUT010,645.1366363896364
FDZ22,OUT018,2426.04195630992
FDK02,OUT046,1742.1651586477958
FDZ45,OUT027,4413.667857001392
FDL25,OUT046,1742.1651586477958
FDS08,OUT045,2678.2423063871224
NCZ42,OUT027,4956.502712815995
FDX57,OUT035,2195.9766470762315
FDF21,OUT046,2183.8807631375444
FDJ56,OUT018,2426.04195630992
FDX10,OUT013,2302.2162628430906
DRG48,OUT035,2683.5406130699566
DRN37,OUT046,2183.8807631375444
NCY41,OUT018,2151.5050398537514
FDN28,OUT045,2192.4632072073423
FDE34,OUT045,2678.2423063871224
FDR10,OUT045,2678.2423063871224
FDC32,OUT017,2192.4632072073423
DRG13,OUT046,2183.8807631375444
FDP59,OUT049,1742.1651586477958
NCT53,OUT010,676.3141626063406
FDL57,OUT027,4956.502712815995
FDN32,OUT010,676.3141626063406
FDK09,OUT018,3070.3706727418853
FDA52,OUT010,676.3141626063406
FDC57,OUT049,2183.8807631375444
FDI09,OUT035,2678.1996994801366
NCB07,OUT046,2183.8807631375444
FDP26,OUT035,2195.9766470762315
FDP40,OUT027,3892.471490552113
FDL15,OUT013,2921.6105241676673
FDV07,OUT046,1742.1651586477958
FDS03,OUT017,1843.0493611747465
FDE50,OUT049,2183.8807631375444
FDQ15,OUT017,2192.4632072073423
FDQ33,OUT010,676.3141626063406
FDT22,OUT013,2302.2162628430906
DRO35,OUT035,2195.9766470762315
FDJ41,OUT049,2466.6466673171694
FDQ27,OUT035,2195.9766470762315
FDC26,OUT017,2192.4632072073423
NCF43,OUT027,4413.667857001392
NCR50,OUT035,2683.5406130699566
FDE39,OUT018,2426.04195630992
FDN49,OUT027,3348.7050200905232
DRG11,OUT035,2195.9766470762315
NCA18,OUT049,1742.1651586477958
FDM36,OUT018,2737.1549305964563
FDW32,OUT017,2192.4632072073423
NCQ18,OUT010,645.1366363896364
FDX14,OUT027,3892.471490552113
FDD46,OUT017,2678.2423063871224
FDI34,OUT019,647.5685859827722
NCJ17,OUT035,2195.9766470762315
FDB52,OUT035,2678.1996994801366
FDV55,OUT018,2737.1549305964563
FDC57,OUT046,2183.8807631375444
FDB29,OUT046,1742.1651586477958
NCO43,OUT035,2195.9766470762315
FDG44,OUT045,1843.0493611747465
FDJ34,OUT045,2192.4632072073423
FDH40,OUT049,1742.1651586477958
NCD07,OUT027,3892.471490552113
FDB41,OUT017,1843.0493611747465
FDH47,OUT018,2426.04195630992
DRK37,OUT035,2683.5406130699566
FDM25,OUT019,594.1103436002086
NCX06,OUT045,2678.2423063871224
NCS05,OUT017,2192.4632072073423
FDS39,OUT045,2678.2423063871224
FDC47,OUT027,4956.502712815995
FDG20,OUT013,2921.6105241676673
DRL23,OUT017,2192.4632072073423
FDY33,OUT013,2921.6105241676673
NCH18,OUT045,2672.9013927973024
FDX47,OUT035,2683.5406130699566
NCB06,OUT045,2678.2423063871224
FDP36,OUT049,1393.3871566813445
FDW44,OUT018,2737.1549305964563
NCU41,OUT018,2737.1549305964563
NCS17,OUT046,1742.1651586477958
FDD46,OUT035,2683.5406130699566
FDE45,OUT017,2678.2423063871224
FDI09,OUT017,2672.9013927973024
NCJ54,OUT010,745.2551305863032
NCA29,OUT018,2737.1549305964563
NCN41,OUT027,3892.471490552113
FDY34,OUT035,2683.5406130699566
NCG55,OUT035,2195.9766470762315
DRM49,OUT046,1393.3871566813445
NCB42,OUT049,1742.1651586477958
FDE58,OUT045,2192.4632072073423
DRJ25,OUT013,2302.2162628430906
FDS47,OUT010,645.1366363896364
FDY21,OUT049,2183.8807631375444
NCI54,OUT013,2613.649503330824
FDO24,OUT017,2678.2423063871224
FDY43,OUT035,2683.5406130699566
FDF35,OUT018,2426.04195630992
NCP29,OUT019,563.0922648295153
FDN28,OUT027,3892.471490552113
FDJ50,OUT018,2151.5050398537514
FDQ14,OUT027,4413.667857001392
FDC37,OUT035,2195.9766470762315
FDN08,OUT046,1742.1651586477958
FDD04,OUT035,2683.5406130699566
FDW34,OUT018,3070.3706727418853
FDP04,OUT017,1843.0493611747465
NCG07,OUT017,2678.2423063871224
NCN14,OUT018,2737.1549305964563
FDJ16,OUT045,1843.0493611747465
NCM42,OUT045,2192.4632072073423
NCF19,OUT046,1393.3871566813445
FDY21,OUT018,2737.1549305964563
FDY19,OUT035,2195.9766470762315
FDV09,OUT045,2678.2423063871224
FDA28,OUT013,2613.649503330824
FDC38,OUT018,2426.04195630992
FDL28,OUT045,2672.9013927973024
NCH43,OUT049,2466.6466673171694
NCN53,OUT045,1843.0493611747465
NCW05,OUT017,2192.4632072073423
NCO30,OUT018,2737.1549305964563
FDT04,OUT019,563.0922648295153
FDB27,OUT018,2737.1549305964563
NCK07,OUT013,2921.6105241676673
NCA53,OUT013,2302.2162628430906
FDB33,OUT018,2737.1549305964563
FDU37,OUT017,2192.4632072073423
FDR13,OUT035,2195.9766470762315
FDE45,OUT049,2183.8807631375444
FDV37,OUT017,2678.2423063871224
FDX44,OUT019,565.9332065922275
NCL06,OUT017,2672.9013927973024
FDJ28,OUT045,2678.2423063871224
FDX55,OUT049,2466.6466673171694
NCK17,OUT018,2151.5050398537514
FDH52,OUT035,1844.7957828978306
FDN13,OUT027,3892.471490552113
FDK44,OUT018,2737.1549305964563
FDU16,OUT046,1742.1651586477958
FDZ07,OUT017,1843.0493611747465
NCN06,OUT027,4413.667857001392
FDH02,OUT010,645.1366363896364
NCW18,OUT045,2672.9013927973024
FDH57,OUT013,2613.649503330824
FDV35,OUT045,2678.2423063871224
NCU29,OUT013,2921.6105241676673
NCP02,OUT046,1393.3871566813445
FDN44,OUT013,2921.6105241676673
FDX03,OUT018,2151.5050398537514
FDR11,OUT010,676.3141626063406
FDA36,OUT046,2183.8807631375444
FDP58,OUT027,4956.502712815995
FDH31,OUT045,2192.4632072073423
FDH34,OUT035,2683.5406130699566
FDS13,OUT035,2678.1996994801366
FDT01,OUT018,3070.3706727418853
FDY09,OUT049,2183.8807631375444
FDV33,OUT027,4956.502712815995
NCW29,OUT010,645.1366363896364
NCN17,OUT045,2192.4632072073423
FDX01,OUT046,1742.1651586477958
FDL03,OUT049,2183.8807631375444
DRL59,OUT049,1393.3871566813445
DRM11,OUT027,4956.502712815995
FDA43,OUT049,2183.8807631375444
FDZ56,OUT010,676.3141626063406
FDI44,OUT018,2426.04195630992
FDB50,OUT013,2613.649503330824
FDU15,OUT019,563.0922648295153
NCJ19,OUT019,563.0922648295153
FDD48,OUT013,2613.649503330824
NCW42,OUT035,2678.1996994801366
FDL24,OUT017,2678.2423063871224
NCB30,OUT013,2921.6105241676673
FDK25,OUT013,2921.6105241676673
FDW28,OUT049,2183.8807631375444
FDD47,OUT017,2678.2423063871224
FDK16,OUT019,565.9332065922275
FDW37,OUT046,1742.1651586477958
FDA48,OUT035,2678.1996994801366
FDA14,OUT017,2678.2423063871224
FDV15,OUT013,2613.649503330824
FDN22,OUT049,2466.6466673171694
NCD55,OUT045,1843.0493611747465
FDY43,OUT013,2921.6105241676673
NCU05,OUT017,2192.4632072073423
FDF10,OUT035,2683.5406130699566
FDR39,OUT018,2737.1549305964563
FDG40,OUT013,2302.2162628430906
FDZ28,OUT019,565.9332065922275
FDE02,OUT045,2192.4632072073423
FDU60,OUT049,2183.8807631375444
FDM21,OUT013,3373.3729938250594
FDV52,OUT019,565.9332065922275
NCW06,OUT013,2921.6105241676673
FDX36,OUT035,2678.1996994801366
FDT35,OUT027,4413.667857001392
NCL19,OUT010,676.3141626063406
NCD31,OUT046,2183.8807631375444
FDE53,OUT019,565.9332065922275
FDW58,OUT019,565.9332065922275
DRF48,OUT046,2183.8807631375444
FDW57,OUT035,2683.5406130699566
DRH13,OUT017,2192.4632072073423
FDT33,OUT013,2921.6105241676673
DRK47,OUT027,4956.502712815995
FDY22,OUT010,676.3141626063406
FDC35,OUT019,647.5685859827722
FDO03,OUT013,3373.3729938250594
FDF24,OUT045,2192.4632072073423
FDF56,OUT018,2737.1549305964563
FDD28,OUT013,2302.2162628430906
FDG53,OUT027,4413.667857001392
FDO27,OUT019,565.9332065922275
NCF54,OUT018,2737.1549305964563
FDC20,OUT027,3348.7050200905232
FDU10,OUT046,1393.3871566813445
DRA24,OUT018,2737.1549305964563
FDA02,OUT010,676.3141626063406
FDG10,OUT017,1843.0493611747465
FDW39,OUT010,676.3141626063406
FDP04,OUT019,563.0922648295153
NCM55,OUT013,2921.6105241676673
FDG47,OUT045,2672.9013927973024
NCU41,OUT017,2678.2423063871224
NCK31,OUT017,1843.0493611747465
FDZ46,OUT045,2192.4632072073423
FDU13,OUT027,4413.667857001392
NCF19,OUT045,1843.0493611747465
NCJ43,OUT013,2921.6105241676673
NCJ05,OUT045,2678.2423063871224
FDS04,OUT027,3892.471490552113
FDX28,OUT010,645.1366363896364
FDB41,OUT027,3348.7050200905232
FDG53,OUT046,2183.8807631375444
FDL15,OUT010,676.3141626063406
FDQ08,OUT049,1393.3871566813445
DRN36,OUT013,2613.649503330824
FDI46,OUT013,3373.3729938250594
FDG16,OUT027,4956.502712815995
FDV32,OUT013,2302.2162628430906
FDF44,OUT010,645.1366363896364
FDK04,OUT018,2151.5050398537514
NCA41,OUT013,2921.6105241676673
FDD51,OUT017,1843.0493611747465
NCZ53,OUT045,2678.2423063871224
FDP01,OUT027,4413.667857001392
FDY25,OUT049,2183.8807631375444
FDB17,OUT018,2737.1549305964563
NCV54,OUT018,2426.04195630992
FDJ32,OUT017,1843.0493611747465
FDA37,OUT049,1742.1651586477958
FDG35,OUT035,2683.5406130699566
NCM05,OUT018,3070.3706727418853
FDG45,OUT046,2464.0957107149975
FDH28,OUT013,2302.2162628430906
NCE18,OUT049,2466.6466673171694
FDH38,OUT045,2192.4632072073423
FDR56,OUT013,2921.6105241676673
FDH17,OUT027,3892.471490552113
FDD39,OUT049,2466.6466673171694
FDB41,OUT049,1393.3871566813445
NCR53,OUT046,2464.0957107149975
FDX46,OUT017,1843.0493611747465
FDV28,OUT049,1393.3871566813445
FDA08,OUT018,2737.1549305964563
FDH45,OUT017,1843.0493611747465
NCS38,OUT010,645.1366363896364
FDD40,OUT010,676.3141626063406
DRM59,OUT035,2683.5406130699566
NCJ43,OUT018,2737.1549305964563
NCN29,OUT013,2302.2162628430906
NCC19,OUT045,2678.2423063871224
FDR56,OUT035,2683.5406130699566
FDZ43,OUT049,2466.6466673171694
FDJ32,OUT010,659.5603949203377
DRH03,OUT017,2192.4632072073423
NCZ54,OUT035,2683.5406130699566
FDE26,OUT017,2678.2423063871224
FDS03,OUT045,1843.0493611747465
DRZ24,OUT019,565.9332065922275
FDO48,OUT027,4956.502712815995
FDW39,OUT049,2183.8807631375444
NCK05,OUT049,1393.3871566813445
NCK30,OUT017,2672.9013927973024
FDT27,OUT018,3070.3706727418853
FDS08,OUT019,594.1103436002086
NCJ19,OUT049,1393.3871566813445
FDC58,OUT045,1843.0493611747465
DRE37,OUT013,2921.6105241676673
FDW02,OUT035,2195.9766470762315
FDJ02,OUT010,676.3141626063406
FDX09,OUT045,2678.2423063871224
FDT31,OUT010,676.3141626063406
FDI24,OUT049,2183.8807631375444
FDY09,OUT045,2678.2423063871224
FDV28,OUT045,1843.0493611747465
DRM47,OUT049,2183.8807631375444
FDT52,OUT019,647.5685859827722
FDI48,OUT018,2151.5050398537514
FDY55,OUT017,2672.9013927973024
FDU48,OUT013,2613.649503330824
FDN25,OUT045,1843.0493611747465
FDP20,OUT049,1742.1651586477958
FDJ15,OUT013,2921.6105241676673
FDD04,OUT018,2737.1549305964563
FDY58,OUT045,2672.9013927973024
FDR37,OUT018,2737.1549305964563
FDF44,OUT013,2613.649503330824
FDD32,OUT045,2192.4632072073423
FDR57,OUT017,2678.2423063871224
DRG39,OUT027,3348.7050200905232
FDX15,OUT017,2678.2423063871224
DRN37,OUT045,2678.2423063871224
FDW40,OUT027,4413.667857001392
FDB32,OUT049,1742.1651586477958
FDM40,OUT018,2737.1549305964563
FDE39,OUT027,3892.471490552113
DRH49,OUT017,2192.4632072073423
FDT46,OUT049,1393.3871566813445
NCF06,OUT035,2678.1996994801366
FDP07,OUT017,2678.2423063871224
FDC04,OUT013,3373.3729938250594
FDZ32,OUT017,2192.4632072073423
FDD50,OUT045,2678.2423063871224
FDU56,OUT017,2678.2423063871224
FDV34,OUT017,1843.0493611747465
NCY41,OUT013,2302.2162628430906
NCK18,OUT046,2183.8807631375444
DRH25,OUT049,1393.3871566813445
FDT57,OUT046,2464.0957107149975
FDV56,OUT018,2426.04195630992
FDV12,OUT045,2192.4632072073423
FDN52,OUT017,2192.4632072073423
FDX38,OUT035,1844.7957828978306
FDE47,OUT018,2426.04195630992
